gene,seq1,seq2,tm_score,sequence_identity
wzg,wzg_seq24.pdb,wzg_seq46.pdb,0.41099,0.9792099792099792
wzg,wzg_seq24.pdb,wzg_seq55.pdb,0.36341,0.9688149688149689
wzg,wzg_seq24.pdb,wzg_seq57.pdb,0.31287,0.6722338204592901
wzg,wzg_seq24.pdb,wzg_seq28.pdb,0.45247,0.96875
wzg,wzg_seq24.pdb,wzg_seq35.pdb,0.332,0.9875259875259875
wzg,wzg_seq24.pdb,wzg_seq63.pdb,0.48124,0.9812889812889813
wzg,wzg_seq24.pdb,wzg_seq3.pdb,0.43581,0.9646569646569647
wzg,wzg_seq24.pdb,wzg_seq29.pdb,0.46861,0.9729166666666667
wzg,wzg_seq24.pdb,wzg_seq31.pdb,0.41751,0.9542619542619543
wzg,wzg_seq24.pdb,wzg_seq61.pdb,0.35098,0.9854469854469855
wzg,wzg_seq24.pdb,wzg_seq20.pdb,0.35596,0.9854469854469855
wzg,wzg_seq24.pdb,wzg_seq41.pdb,0.43263,0.975
wzg,wzg_seq24.pdb,wzg_seq23.pdb,0.33141,0.9667359667359667
wzg,wzg_seq24.pdb,wzg_seq11.pdb,0.40941,0.9833679833679834
wzg,wzg_seq24.pdb,wzg_seq5.pdb,0.47023,0.9771309771309772
wzg,wzg_seq24.pdb,wzg_seq56.pdb,0.40097,0.9583333333333334
wzg,wzg_seq45.pdb,wzg_seq22.pdb,0.45,0.972972972972973
wzg,wzg_seq45.pdb,wzg_seq43.pdb,0.38204,0.9646569646569647
wzg,wzg_seq45.pdb,wzg_seq9.pdb,0.40389,0.9604989604989606
wzg,wzg_seq45.pdb,wzg_seq52.pdb,0.37411,0.9479166666666666
wzg,wzg_seq45.pdb,wzg_seq15.pdb,0.38947,0.9667359667359667
wzg,wzg_seq45.pdb,wzg_seq42.pdb,0.37997,0.972972972972973
wzg,wzg_seq45.pdb,wzg_seq21.pdb,0.34516,0.9584199584199584
wzg,wzg_seq45.pdb,wzg_seq50.pdb,0.42676,0.95
wzg,wzg_seq45.pdb,wzg_seq60.pdb,0.35363,0.9333333333333333
wzg,wzg_seq45.pdb,wzg_seq32.pdb,0.3775,0.9771309771309772
wzg,wzg_seq45.pdb,wzg_seq16.pdb,0.41562,0.9563409563409564
wzg,wzg_seq45.pdb,wzg_seq39.pdb,0.34541,0.9708939708939709
wzg,wzg_seq45.pdb,wzg_seq34.pdb,0.4065,0.9313929313929314
wzg,wzg_seq45.pdb,wzg_seq25.pdb,0.36806,0.9688149688149689
wzg,wzg_seq45.pdb,wzg_seq49.pdb,0.3396,0.9646569646569647
wzg,wzg_seq45.pdb,wzg_seq1.pdb,0.39222,0.9479166666666666
wzg,wzg_seq45.pdb,wzg_seq54.pdb,0.39519,0.9458333333333333
wzg,wzg_seq45.pdb,wzg_seq13.pdb,0.35192,0.9375
wzg,wzg_seq45.pdb,wzg_seq58.pdb,0.32474,0.9625779625779626
wzg,wzg_seq45.pdb,wzg_seq10.pdb,0.42622,0.9584199584199584
wzg,wzg_seq45.pdb,wzg_seq51.pdb,0.42202,0.9688149688149689
wzg,wzg_seq45.pdb,wzg_seq17.pdb,0.53711,0.9126819126819127
wzg,wzg_seq45.pdb,wzg_seq33.pdb,0.3624,0.9563409563409564
wzg,wzg_seq45.pdb,wzg_seq30.pdb,0.39817,0.9667359667359667
wzg,wzg_seq45.pdb,wzg_seq8.pdb,0.37847,0.9584199584199584
wzg,wzg_seq45.pdb,wzg_seq44.pdb,0.30996,0.6861924686192469
wzg,wzg_seq45.pdb,wzg_seq37.pdb,0.50206,0.9916839916839917
wzg,wzg_seq45.pdb,wzg_seq4.pdb,0.51429,0.9604989604989606
wzg,wzg_seq45.pdb,wzg_seq46.pdb,0.468,0.9646569646569647
wzg,wzg_seq45.pdb,wzg_seq55.pdb,0.48225,0.9916839916839917
wzg,wzg_seq45.pdb,wzg_seq57.pdb,0.31565,0.6861924686192469
wzg,wzg_seq45.pdb,wzg_seq28.pdb,0.32913,0.9416666666666667
wzg,wzg_seq45.pdb,wzg_seq35.pdb,0.42304,0.975051975051975
wzg,wzg_seq45.pdb,wzg_seq63.pdb,0.43655,0.9584199584199584
wzg,wzg_seq45.pdb,wzg_seq3.pdb,0.38598,0.9854469854469855
wzg,wzg_seq45.pdb,wzg_seq29.pdb,0.40453,0.95
wzg,wzg_seq45.pdb,wzg_seq31.pdb,0.36709,0.9771309771309772
wzg,wzg_seq45.pdb,wzg_seq61.pdb,0.34721,0.9625779625779626
wzg,wzg_seq45.pdb,wzg_seq20.pdb,0.35574,0.9625779625779626
wzg,wzg_seq45.pdb,wzg_seq41.pdb,0.3663,0.95
wzg,wzg_seq45.pdb,wzg_seq23.pdb,0.43985,0.9896049896049897
wzg,wzg_seq45.pdb,wzg_seq11.pdb,0.35794,0.9584199584199584
wzg,wzg_seq45.pdb,wzg_seq5.pdb,0.44071,0.9625779625779626
wzg,wzg_seq45.pdb,wzg_seq56.pdb,0.47867,0.9395833333333333
wzg,wzg_seq22.pdb,wzg_seq43.pdb,0.35436,0.9812889812889813
wzg,wzg_seq22.pdb,wzg_seq9.pdb,0.49655,0.9812889812889813
wzg,wzg_seq22.pdb,wzg_seq52.pdb,0.33375,0.9729166666666667
wzg,wzg_seq22.pdb,wzg_seq15.pdb,0.33957,0.9854469854469855
wzg,wzg_seq22.pdb,wzg_seq42.pdb,0.36016,1.0
wzg,wzg_seq22.pdb,wzg_seq21.pdb,0.33372,0.9833679833679834
wzg,wzg_seq22.pdb,wzg_seq50.pdb,0.39687,0.9729166666666667
wzg,wzg_seq22.pdb,wzg_seq60.pdb,0.33742,0.9583333333333334
wzg,wzg_seq22.pdb,wzg_seq32.pdb,0.35228,0.9584199584199584
wzg,wzg_seq22.pdb,wzg_seq16.pdb,0.36903,0.9833679833679834
wzg,wzg_seq22.pdb,wzg_seq39.pdb,0.35315,0.9958419958419958
wzg,wzg_seq22.pdb,wzg_seq34.pdb,0.3799,0.9563409563409564
wzg,wzg_seq22.pdb,wzg_seq25.pdb,0.33173,0.9937629937629938
wzg,wzg_seq22.pdb,wzg_seq49.pdb,0.3023,0.9854469854469855
wzg,wzg_seq22.pdb,wzg_seq1.pdb,0.33831,0.9645833333333333
wzg,wzg_seq22.pdb,wzg_seq54.pdb,0.35121,0.9708333333333333
wzg,wzg_seq22.pdb,wzg_seq13.pdb,0.34713,0.9625
wzg,wzg_seq22.pdb,wzg_seq58.pdb,0.36946,0.9833679833679834
wzg,wzg_seq22.pdb,wzg_seq10.pdb,0.39858,0.9792099792099792
wzg,wzg_seq22.pdb,wzg_seq51.pdb,0.3966,0.9896049896049897
wzg,wzg_seq22.pdb,wzg_seq17.pdb,0.39253,0.9334719334719335
wzg,wzg_seq22.pdb,wzg_seq33.pdb,0.34744,0.9833679833679834
wzg,wzg_seq22.pdb,wzg_seq30.pdb,0.36413,0.9480249480249481
wzg,wzg_seq22.pdb,wzg_seq8.pdb,0.38478,0.9792099792099792
wzg,wzg_seq22.pdb,wzg_seq44.pdb,0.32782,0.6799163179916318
wzg,wzg_seq22.pdb,wzg_seq37.pdb,0.39543,0.972972972972973
wzg,wzg_seq22.pdb,wzg_seq4.pdb,0.39069,0.9812889812889813
wzg,wzg_seq22.pdb,wzg_seq46.pdb,0.42258,0.9812889812889813
wzg,wzg_seq22.pdb,wzg_seq55.pdb,0.3438,0.972972972972973
wzg,wzg_seq22.pdb,wzg_seq57.pdb,0.39347,0.6799163179916318
wzg,wzg_seq22.pdb,wzg_seq28.pdb,0.34306,0.9666666666666667
wzg,wzg_seq22.pdb,wzg_seq35.pdb,0.37638,0.9937629937629938
wzg,wzg_seq22.pdb,wzg_seq63.pdb,0.41351,0.9833679833679834
wzg,wzg_seq22.pdb,wzg_seq3.pdb,0.36858,0.9667359667359667
wzg,wzg_seq22.pdb,wzg_seq29.pdb,0.34981,0.975
wzg,wzg_seq22.pdb,wzg_seq31.pdb,0.33274,0.9584199584199584
wzg,wzg_seq22.pdb,wzg_seq61.pdb,0.34567,0.9896049896049897
wzg,wzg_seq22.pdb,wzg_seq20.pdb,0.32654,0.9875259875259875
wzg,wzg_seq22.pdb,wzg_seq41.pdb,0.35182,0.975
wzg,wzg_seq22.pdb,wzg_seq23.pdb,0.3191,0.9708939708939709
wzg,wzg_seq22.pdb,wzg_seq11.pdb,0.35776,0.9792099792099792
wzg,wzg_seq22.pdb,wzg_seq5.pdb,0.42077,0.9812889812889813
wzg,wzg_seq22.pdb,wzg_seq56.pdb,0.37025,0.9604166666666667
wzg,wzg_seq43.pdb,wzg_seq9.pdb,0.3709,0.9792099792099792
wzg,wzg_seq43.pdb,wzg_seq52.pdb,0.40881,0.9666666666666667
wzg,wzg_seq43.pdb,wzg_seq15.pdb,0.4039,0.9937629937629938
wzg,wzg_seq43.pdb,wzg_seq42.pdb,0.35291,0.9812889812889813
wzg,wzg_seq43.pdb,wzg_seq21.pdb,0.41938,0.972972972972973
wzg,wzg_seq43.pdb,wzg_seq50.pdb,0.46967,0.96875
wzg,wzg_seq43.pdb,wzg_seq60.pdb,0.37854,0.9458333333333333
wzg,wzg_seq43.pdb,wzg_seq32.pdb,0.44262,0.9480249480249481
wzg,wzg_seq43.pdb,wzg_seq16.pdb,0.42916,0.9688149688149689
wzg,wzg_seq43.pdb,wzg_seq39.pdb,0.4837,0.9812889812889813
wzg,wzg_seq43.pdb,wzg_seq34.pdb,0.40621,0.9459459459459459
wzg,wzg_seq43.pdb,wzg_seq25.pdb,0.35574,0.9792099792099792
wzg,wzg_seq43.pdb,wzg_seq49.pdb,0.42276,0.9792099792099792
wzg,wzg_seq43.pdb,wzg_seq1.pdb,0.48467,0.9625
wzg,wzg_seq43.pdb,wzg_seq54.pdb,0.40806,0.9645833333333333
wzg,wzg_seq43.pdb,wzg_seq13.pdb,0.3627,0.95625
wzg,wzg_seq43.pdb,wzg_seq58.pdb,0.37556,0.9854469854469855
wzg,wzg_seq43.pdb,wzg_seq10.pdb,0.36938,0.9771309771309772
wzg,wzg_seq43.pdb,wzg_seq51.pdb,0.408,0.9833679833679834
wzg,wzg_seq43.pdb,wzg_seq17.pdb,0.34928,0.9230769230769231
wzg,wzg_seq43.pdb,wzg_seq33.pdb,0.43557,0.9688149688149689
wzg,wzg_seq43.pdb,wzg_seq30.pdb,0.48592,0.9417879417879418
wzg,wzg_seq43.pdb,wzg_seq8.pdb,0.48458,0.9771309771309772
wzg,wzg_seq43.pdb,wzg_seq44.pdb,0.29572,0.6736401673640168
wzg,wzg_seq43.pdb,wzg_seq37.pdb,0.35631,0.9667359667359667
wzg,wzg_seq43.pdb,wzg_seq4.pdb,0.43238,0.975051975051975
wzg,wzg_seq43.pdb,wzg_seq46.pdb,0.33419,1.0
wzg,wzg_seq43.pdb,wzg_seq55.pdb,0.41033,0.9625779625779626
wzg,wzg_seq43.pdb,wzg_seq57.pdb,0.31547,0.6736401673640168
wzg,wzg_seq43.pdb,wzg_seq28.pdb,0.48511,0.95625
wzg,wzg_seq43.pdb,wzg_seq35.pdb,0.37629,0.9812889812889813
wzg,wzg_seq43.pdb,wzg_seq63.pdb,0.34745,0.9771309771309772
wzg,wzg_seq43.pdb,wzg_seq3.pdb,0.38625,0.9604989604989606
wzg,wzg_seq43.pdb,wzg_seq29.pdb,0.45304,0.96875
wzg,wzg_seq43.pdb,wzg_seq31.pdb,0.42719,0.9480249480249481
wzg,wzg_seq43.pdb,wzg_seq61.pdb,0.41292,0.975051975051975
wzg,wzg_seq43.pdb,wzg_seq20.pdb,0.44425,0.9771309771309772
wzg,wzg_seq43.pdb,wzg_seq41.pdb,0.50454,0.96875
wzg,wzg_seq43.pdb,wzg_seq23.pdb,0.39416,0.9604989604989606
wzg,wzg_seq43.pdb,wzg_seq11.pdb,0.41997,0.9771309771309772
wzg,wzg_seq43.pdb,wzg_seq5.pdb,0.40762,0.9688149688149689
wzg,wzg_seq43.pdb,wzg_seq56.pdb,0.37895,0.9583333333333334
wzg,wzg_seq9.pdb,wzg_seq52.pdb,0.48745,0.9708333333333333
wzg,wzg_seq9.pdb,wzg_seq15.pdb,0.51781,0.9833679833679834
wzg,wzg_seq9.pdb,wzg_seq42.pdb,0.38968,0.9812889812889813
wzg,wzg_seq9.pdb,wzg_seq21.pdb,0.49362,0.9771309771309772
wzg,wzg_seq9.pdb,wzg_seq50.pdb,0.47394,0.9666666666666667
wzg,wzg_seq9.pdb,wzg_seq60.pdb,0.43925,0.9541666666666667
wzg,wzg_seq9.pdb,wzg_seq32.pdb,0.57686,0.9501039501039501
wzg,wzg_seq9.pdb,wzg_seq16.pdb,0.36278,0.9771309771309772
wzg,wzg_seq9.pdb,wzg_seq39.pdb,0.41305,0.9812889812889813
wzg,wzg_seq9.pdb,wzg_seq34.pdb,0.38122,0.9542619542619543
wzg,wzg_seq9.pdb,wzg_seq25.pdb,0.45135,0.9812889812889813
wzg,wzg_seq9.pdb,wzg_seq49.pdb,0.41726,0.9833679833679834
wzg,wzg_seq9.pdb,wzg_seq1.pdb,0.51348,0.9666666666666667
wzg,wzg_seq9.pdb,wzg_seq54.pdb,0.45714,0.96875
wzg,wzg_seq9.pdb,wzg_seq13.pdb,0.49903,0.9625
wzg,wzg_seq9.pdb,wzg_seq58.pdb,0.48412,0.9937629937629938
wzg,wzg_seq9.pdb,wzg_seq10.pdb,0.41431,0.9937629937629938
wzg,wzg_seq9.pdb,wzg_seq51.pdb,0.44102,0.9875259875259875
wzg,wzg_seq9.pdb,wzg_seq17.pdb,0.36928,0.9355509355509356
wzg,wzg_seq9.pdb,wzg_seq33.pdb,0.48553,0.9771309771309772
wzg,wzg_seq9.pdb,wzg_seq30.pdb,0.44681,0.9438669438669439
wzg,wzg_seq9.pdb,wzg_seq8.pdb,0.59526,0.9854469854469855
wzg,wzg_seq9.pdb,wzg_seq44.pdb,0.35459,0.6743215031315241
wzg,wzg_seq9.pdb,wzg_seq37.pdb,0.33793,0.9646569646569647
wzg,wzg_seq9.pdb,wzg_seq4.pdb,0.40521,0.9792099792099792
wzg,wzg_seq9.pdb,wzg_seq46.pdb,0.38463,0.9792099792099792
wzg,wzg_seq9.pdb,wzg_seq55.pdb,0.35382,0.9604989604989606
wzg,wzg_seq9.pdb,wzg_seq57.pdb,0.30304,0.6743215031315241
wzg,wzg_seq9.pdb,wzg_seq28.pdb,0.56583,0.9625
wzg,wzg_seq9.pdb,wzg_seq35.pdb,0.33942,0.9833679833679834
wzg,wzg_seq9.pdb,wzg_seq63.pdb,0.35638,0.9812889812889813
wzg,wzg_seq9.pdb,wzg_seq3.pdb,0.41134,0.9625779625779626
wzg,wzg_seq9.pdb,wzg_seq29.pdb,0.50281,0.96875
wzg,wzg_seq9.pdb,wzg_seq31.pdb,0.32256,0.9501039501039501
wzg,wzg_seq9.pdb,wzg_seq61.pdb,0.46184,0.9792099792099792
wzg,wzg_seq9.pdb,wzg_seq20.pdb,0.58081,0.9771309771309772
wzg,wzg_seq9.pdb,wzg_seq41.pdb,0.56797,0.9729166666666667
wzg,wzg_seq9.pdb,wzg_seq23.pdb,0.36044,0.9584199584199584
wzg,wzg_seq9.pdb,wzg_seq11.pdb,0.4066,0.9854469854469855
wzg,wzg_seq9.pdb,wzg_seq5.pdb,0.36365,0.9792099792099792
wzg,wzg_seq9.pdb,wzg_seq56.pdb,0.37638,0.9625
wzg,wzg_seq52.pdb,wzg_seq15.pdb,0.46045,0.9708333333333333
wzg,wzg_seq52.pdb,wzg_seq42.pdb,0.54875,0.9729166666666667
wzg,wzg_seq52.pdb,wzg_seq21.pdb,0.64887,0.9729166666666667
wzg,wzg_seq52.pdb,wzg_seq50.pdb,0.43733,0.9958419958419958
wzg,wzg_seq52.pdb,wzg_seq60.pdb,0.42292,0.972972972972973
wzg,wzg_seq52.pdb,wzg_seq32.pdb,0.52204,0.9375
wzg,wzg_seq52.pdb,wzg_seq16.pdb,0.39465,0.96875
wzg,wzg_seq52.pdb,wzg_seq39.pdb,0.49494,0.9729166666666667
wzg,wzg_seq52.pdb,wzg_seq34.pdb,0.39016,0.95
wzg,wzg_seq52.pdb,wzg_seq25.pdb,0.42217,0.9708333333333333
wzg,wzg_seq52.pdb,wzg_seq49.pdb,0.47077,0.9708333333333333
wzg,wzg_seq52.pdb,wzg_seq1.pdb,0.45336,0.9875259875259875
wzg,wzg_seq52.pdb,wzg_seq54.pdb,0.65881,0.997920997920998
wzg,wzg_seq52.pdb,wzg_seq13.pdb,0.45612,0.9854469854469855
wzg,wzg_seq52.pdb,wzg_seq58.pdb,0.6283,0.9729166666666667
wzg,wzg_seq52.pdb,wzg_seq10.pdb,0.35954,0.9667359667359667
wzg,wzg_seq52.pdb,wzg_seq51.pdb,0.4233,0.975
wzg,wzg_seq52.pdb,wzg_seq17.pdb,0.43356,0.9376299376299376
wzg,wzg_seq52.pdb,wzg_seq33.pdb,0.52375,0.96875
wzg,wzg_seq52.pdb,wzg_seq30.pdb,0.4679,0.93125
wzg,wzg_seq52.pdb,wzg_seq8.pdb,0.44947,0.9729166666666667
wzg,wzg_seq52.pdb,wzg_seq44.pdb,0.31437,0.6841004184100419
wzg,wzg_seq52.pdb,wzg_seq37.pdb,0.40917,0.9520833333333333
wzg,wzg_seq52.pdb,wzg_seq4.pdb,0.42938,0.96875
wzg,wzg_seq52.pdb,wzg_seq46.pdb,0.3793,0.9666666666666667
wzg,wzg_seq52.pdb,wzg_seq55.pdb,0.46668,0.9479166666666666
wzg,wzg_seq52.pdb,wzg_seq57.pdb,0.25199,0.6841004184100419
wzg,wzg_seq52.pdb,wzg_seq28.pdb,0.51469,0.9854469854469855
wzg,wzg_seq52.pdb,wzg_seq35.pdb,0.44607,0.9666666666666667
wzg,wzg_seq52.pdb,wzg_seq63.pdb,0.34651,0.975
wzg,wzg_seq52.pdb,wzg_seq3.pdb,0.39399,0.9519832985386222
wzg,wzg_seq52.pdb,wzg_seq29.pdb,0.41609,0.997920997920998
wzg,wzg_seq52.pdb,wzg_seq31.pdb,0.51492,0.9375
wzg,wzg_seq52.pdb,wzg_seq61.pdb,0.54191,0.9708333333333333
wzg,wzg_seq52.pdb,wzg_seq20.pdb,0.59811,0.9729166666666667
wzg,wzg_seq52.pdb,wzg_seq41.pdb,0.504,0.9937629937629938
wzg,wzg_seq52.pdb,wzg_seq23.pdb,0.43035,0.9458333333333333
wzg,wzg_seq52.pdb,wzg_seq11.pdb,0.72063,0.9729166666666667
wzg,wzg_seq52.pdb,wzg_seq5.pdb,0.44399,0.9583333333333334
wzg,wzg_seq52.pdb,wzg_seq56.pdb,0.44605,0.9812889812889813
wzg,wzg_seq15.pdb,wzg_seq42.pdb,0.44613,0.9854469854469855
wzg,wzg_seq15.pdb,wzg_seq21.pdb,0.43394,0.9771309771309772
wzg,wzg_seq15.pdb,wzg_seq50.pdb,0.53724,0.9708333333333333
wzg,wzg_seq15.pdb,wzg_seq60.pdb,0.33292,0.95
wzg,wzg_seq15.pdb,wzg_seq32.pdb,0.58652,0.9501039501039501
wzg,wzg_seq15.pdb,wzg_seq16.pdb,0.44982,0.972972972972973
wzg,wzg_seq15.pdb,wzg_seq39.pdb,0.55671,0.9854469854469855
wzg,wzg_seq15.pdb,wzg_seq34.pdb,0.44008,0.9501039501039501
wzg,wzg_seq15.pdb,wzg_seq25.pdb,0.41218,0.9833679833679834
wzg,wzg_seq15.pdb,wzg_seq49.pdb,0.43637,0.9833679833679834
wzg,wzg_seq15.pdb,wzg_seq1.pdb,0.47679,0.9666666666666667
wzg,wzg_seq15.pdb,wzg_seq54.pdb,0.37497,0.96875
wzg,wzg_seq15.pdb,wzg_seq13.pdb,0.45501,0.9604166666666667
wzg,wzg_seq15.pdb,wzg_seq58.pdb,0.38216,0.9896049896049897
wzg,wzg_seq15.pdb,wzg_seq10.pdb,0.43171,0.9812889812889813
wzg,wzg_seq15.pdb,wzg_seq51.pdb,0.5216,0.9875259875259875
wzg,wzg_seq15.pdb,wzg_seq17.pdb,0.40058,0.9272349272349273
wzg,wzg_seq15.pdb,wzg_seq33.pdb,0.52285,0.972972972972973
wzg,wzg_seq15.pdb,wzg_seq30.pdb,0.49836,0.9438669438669439
wzg,wzg_seq15.pdb,wzg_seq8.pdb,0.4896,0.9812889812889813
wzg,wzg_seq15.pdb,wzg_seq44.pdb,0.29055,0.6736401673640168
wzg,wzg_seq15.pdb,wzg_seq37.pdb,0.43794,0.9688149688149689
wzg,wzg_seq15.pdb,wzg_seq4.pdb,0.45831,0.9792099792099792
wzg,wzg_seq15.pdb,wzg_seq46.pdb,0.37614,0.9937629937629938
wzg,wzg_seq15.pdb,wzg_seq55.pdb,0.46797,0.9646569646569647
wzg,wzg_seq15.pdb,wzg_seq57.pdb,0.29949,0.6736401673640168
wzg,wzg_seq15.pdb,wzg_seq28.pdb,0.52261,0.9604166666666667
wzg,wzg_seq15.pdb,wzg_seq35.pdb,0.43139,0.9833679833679834
wzg,wzg_seq15.pdb,wzg_seq63.pdb,0.36088,0.9812889812889813
wzg,wzg_seq15.pdb,wzg_seq3.pdb,0.37991,0.9625779625779626
wzg,wzg_seq15.pdb,wzg_seq29.pdb,0.47388,0.9729166666666667
wzg,wzg_seq15.pdb,wzg_seq31.pdb,0.51727,0.9501039501039501
wzg,wzg_seq15.pdb,wzg_seq61.pdb,0.38047,0.9792099792099792
wzg,wzg_seq15.pdb,wzg_seq20.pdb,0.42384,0.9812889812889813
wzg,wzg_seq15.pdb,wzg_seq41.pdb,0.48172,0.9729166666666667
wzg,wzg_seq15.pdb,wzg_seq23.pdb,0.43497,0.9625779625779626
wzg,wzg_seq15.pdb,wzg_seq11.pdb,0.50785,0.9812889812889813
wzg,wzg_seq15.pdb,wzg_seq5.pdb,0.41089,0.9708939708939709
wzg,wzg_seq15.pdb,wzg_seq56.pdb,0.4678,0.9625
wzg,wzg_seq42.pdb,wzg_seq21.pdb,0.4981,0.9833679833679834
wzg,wzg_seq42.pdb,wzg_seq50.pdb,0.45896,0.9729166666666667
wzg,wzg_seq42.pdb,wzg_seq60.pdb,0.35658,0.9583333333333334
wzg,wzg_seq42.pdb,wzg_seq32.pdb,0.46585,0.9584199584199584
wzg,wzg_seq42.pdb,wzg_seq16.pdb,0.4074,0.9833679833679834
wzg,wzg_seq42.pdb,wzg_seq39.pdb,0.39909,0.9958419958419958
wzg,wzg_seq42.pdb,wzg_seq34.pdb,0.39378,0.9563409563409564
wzg,wzg_seq42.pdb,wzg_seq25.pdb,0.29824,0.9937629937629938
wzg,wzg_seq42.pdb,wzg_seq49.pdb,0.40859,0.9854469854469855
wzg,wzg_seq42.pdb,wzg_seq1.pdb,0.3983,0.9645833333333333
wzg,wzg_seq42.pdb,wzg_seq54.pdb,0.51759,0.9708333333333333
wzg,wzg_seq42.pdb,wzg_seq13.pdb,0.41747,0.9625
wzg,wzg_seq42.pdb,wzg_seq58.pdb,0.49569,0.9833679833679834
wzg,wzg_seq42.pdb,wzg_seq10.pdb,0.3394,0.9792099792099792
wzg,wzg_seq42.pdb,wzg_seq51.pdb,0.42896,0.9896049896049897
wzg,wzg_seq42.pdb,wzg_seq17.pdb,0.35329,0.9334719334719335
wzg,wzg_seq42.pdb,wzg_seq33.pdb,0.42253,0.9833679833679834
wzg,wzg_seq42.pdb,wzg_seq30.pdb,0.40171,0.9480249480249481
wzg,wzg_seq42.pdb,wzg_seq8.pdb,0.41633,0.9792099792099792
wzg,wzg_seq42.pdb,wzg_seq44.pdb,0.28811,0.6799163179916318
wzg,wzg_seq42.pdb,wzg_seq37.pdb,0.42327,0.972972972972973
wzg,wzg_seq42.pdb,wzg_seq4.pdb,0.36115,0.9812889812889813
wzg,wzg_seq42.pdb,wzg_seq46.pdb,0.39636,0.9812889812889813
wzg,wzg_seq42.pdb,wzg_seq55.pdb,0.40522,0.972972972972973
wzg,wzg_seq42.pdb,wzg_seq57.pdb,0.28381,0.6799163179916318
wzg,wzg_seq42.pdb,wzg_seq28.pdb,0.43111,0.9666666666666667
wzg,wzg_seq42.pdb,wzg_seq35.pdb,0.49319,0.9937629937629938
wzg,wzg_seq42.pdb,wzg_seq63.pdb,0.34119,0.9833679833679834
wzg,wzg_seq42.pdb,wzg_seq3.pdb,0.37312,0.9667359667359667
wzg,wzg_seq42.pdb,wzg_seq29.pdb,0.39762,0.975
wzg,wzg_seq42.pdb,wzg_seq31.pdb,0.41206,0.9584199584199584
wzg,wzg_seq42.pdb,wzg_seq61.pdb,0.43049,0.9896049896049897
wzg,wzg_seq42.pdb,wzg_seq20.pdb,0.41753,0.9875259875259875
wzg,wzg_seq42.pdb,wzg_seq41.pdb,0.45185,0.975
wzg,wzg_seq42.pdb,wzg_seq23.pdb,0.47224,0.9708939708939709
wzg,wzg_seq42.pdb,wzg_seq11.pdb,0.51474,0.9792099792099792
wzg,wzg_seq42.pdb,wzg_seq5.pdb,0.40846,0.9812889812889813
wzg,wzg_seq42.pdb,wzg_seq56.pdb,0.45363,0.9604166666666667
wzg,wzg_seq21.pdb,wzg_seq50.pdb,0.39449,0.9729166666666667
wzg,wzg_seq21.pdb,wzg_seq60.pdb,0.41798,0.9458333333333333
wzg,wzg_seq21.pdb,wzg_seq32.pdb,0.54881,0.9438669438669439
wzg,wzg_seq21.pdb,wzg_seq16.pdb,0.37326,0.975051975051975
wzg,wzg_seq21.pdb,wzg_seq39.pdb,0.4289,0.9833679833679834
wzg,wzg_seq21.pdb,wzg_seq34.pdb,0.46009,0.9438669438669439
wzg,wzg_seq21.pdb,wzg_seq25.pdb,0.51048,0.9833679833679834
wzg,wzg_seq21.pdb,wzg_seq49.pdb,0.41233,0.9771309771309772
wzg,wzg_seq21.pdb,wzg_seq1.pdb,0.44495,0.9604166666666667
wzg,wzg_seq21.pdb,wzg_seq54.pdb,0.61128,0.9708333333333333
wzg,wzg_seq21.pdb,wzg_seq13.pdb,0.43739,0.9604166666666667
wzg,wzg_seq21.pdb,wzg_seq58.pdb,0.56118,0.975051975051975
wzg,wzg_seq21.pdb,wzg_seq10.pdb,0.35485,0.9771309771309772
wzg,wzg_seq21.pdb,wzg_seq51.pdb,0.43163,0.9812889812889813
wzg,wzg_seq21.pdb,wzg_seq17.pdb,0.36386,0.9251559251559252
wzg,wzg_seq21.pdb,wzg_seq33.pdb,0.51073,0.975051975051975
wzg,wzg_seq21.pdb,wzg_seq30.pdb,0.41359,0.9376299376299376
wzg,wzg_seq21.pdb,wzg_seq8.pdb,0.50812,0.9792099792099792
wzg,wzg_seq21.pdb,wzg_seq44.pdb,0.33086,0.6743215031315241
wzg,wzg_seq21.pdb,wzg_seq37.pdb,0.31727,0.9625779625779626
wzg,wzg_seq21.pdb,wzg_seq4.pdb,0.44514,0.972972972972973
wzg,wzg_seq21.pdb,wzg_seq46.pdb,0.3727,0.972972972972973
wzg,wzg_seq21.pdb,wzg_seq55.pdb,0.36862,0.9584199584199584
wzg,wzg_seq21.pdb,wzg_seq57.pdb,0.28103,0.6743215031315241
wzg,wzg_seq21.pdb,wzg_seq28.pdb,0.4963,0.9604166666666667
wzg,wzg_seq21.pdb,wzg_seq35.pdb,0.39587,0.9771309771309772
wzg,wzg_seq21.pdb,wzg_seq63.pdb,0.35966,0.9771309771309772
wzg,wzg_seq21.pdb,wzg_seq3.pdb,0.37424,0.9604989604989606
wzg,wzg_seq21.pdb,wzg_seq29.pdb,0.44403,0.975
wzg,wzg_seq21.pdb,wzg_seq31.pdb,0.38988,0.9438669438669439
wzg,wzg_seq21.pdb,wzg_seq61.pdb,0.52086,0.9937629937629938
wzg,wzg_seq21.pdb,wzg_seq20.pdb,0.62269,0.9792099792099792
wzg,wzg_seq21.pdb,wzg_seq41.pdb,0.53172,0.975
wzg,wzg_seq21.pdb,wzg_seq23.pdb,0.36813,0.9563409563409564
